page_name,post_id,comment_no,reply_no,comment_text,username_anonymised,n_reactions,post_date,collection_date,replied_to_username
Unknown,prgb_post014,3,4,آپ کو کس قسم کی دلیل یا ثبوت چاھئیے کہ NAPAk IPS آغاخان فنڈ برائے اکنامک ڈیویلپمنٹ کا زیلی ادارہ نہیں آپ کہنا کیا جاھتے ھیں,dd2970f918fd04be0042cd9cf42b05ea8daa9d8a,0,8w,1/24/2026 14:47,7a9cb86e36ad7e32f5ef0cabd7063bb9f26dc429
Unknown,prgb_post014,3,5,جناب والا انڈسٹریل پروموشن سروسز کے انچاس فیصد شیئرز دوسرے ملٹی نیشنل کمپنیوں کے پاس ہیں۔ چودہ اشاریہ پانچ فیصد شیئرز جرمن انویسٹمنٹ کارپوریشن کے ہیں اور باقی دوسرے ملٹی نیشنل کمپنیوں کے پاس ہیں جن کی فہرست ان کے ویبسائٹ پر دستیاب نہیں۔ آغا خان فنڈ فار اکنامک ڈیولپمنٹ کے پاس اکیاون فیصد شیئرز ہیں۔ اس لحاظ سے یہ کمپنی کُلی طور پر آغا خان فنڈ فار اکنامک ڈیولپمنٹ کی ملکیت نہیں ہے۔,52cbac2f244cc336fcc37ab904e603904b66514f,0,8w,1/24/2026 14:47,dd2970f918fd04be0042cd9cf42b05ea8daa9d8a
Unknown,prgb_post014,4,0,جب یہ ادمی IPS کے خلاف ھے تو سمجھو یہ بندہ بےدین ھے! ھنزہ کے لوگو! اس ادمی سے بچ کے رھنا! ھوسکتا ھے یہ غیر ملکی کسی ایجنسی کے لئے کام کرتا ھو تاکہ ھنزہ میں زیادہ نفرتیں پیدا ھو! یھی اس کا ایجنڈا لگتا ھے!!,e54be4d85e3d197d5d3599acb43bc89c7ab2922e,4,8w,1/24/2026 14:47,
Unknown,prgb_post014,4,1,بے دین مطلب ؟ آپ کی نظر میں دین کا مطلب کیا ہے آپ کی ایمان کا پیمانہ کیا ہے جو دوسروں پر بے دین کے القابات سے نوازتے ہو شرم آنی چاہیے آپ کے دنیور اور سلطان آباد میں کی جانے والی کرتوت کھول دوں کیا یہ ذاتیات پر مبنی بات نہ کریں تو اچھا ہے کس کے ایمان تولنے کا پیمانہ آپکا دیا ہوا ہے,b8a2dd21752c8ff21b78edd44865a21d7f3d4717,2,8w,1/24/2026 14:47,e54be4d85e3d197d5d3599acb43bc89c7ab2922e
Unknown,prgb_post014,4,2,ادارے کے خلاف بات کرے گا، رکاوٹ پیدا کرے گا، مسائل پیدا کرے گا باوجود 95 پرسنٹ کمنٹی کے بیج رھتے ھوے تو وہ دیندار نہی ھے! یہ بندہ اغا خان کلچرل سروس میں ملازمت کرتا تھا، وھاں سے کک اوٹ کیا تو یہ ھرکتیں کرتا ھے!,e54be4d85e3d197d5d3599acb43bc89c7ab2922e,0,8w,1/24/2026 14:47,
Unknown,prgb_post014,4,3,bilkul zaffar bhi ya banda koyi thk nhi ha lagta ha koyi agent lag Raha ha,1cdd4c35c75321b426ba22cd07e54a3f4292cce3,0,8w,1/24/2026 14:47,e54be4d85e3d197d5d3599acb43bc89c7ab2922e
Unknown,prgb_post014,4,4,Asa logun ko black list Karna Chaya her group sa,1cdd4c35c75321b426ba22cd07e54a3f4292cce3,2,8w,1/24/2026 14:47,
Unknown,prgb_post014,4,5,: 95 پرسنٹ لوگوں کے درمیان بیٹھ کر مستی دیکھا رھا ھے یہ بندہ! ایسا کام ایجنٹ ھی تو کرتے ھیں بھائ۔,e54be4d85e3d197d5d3599acb43bc89c7ab2922e,0,8w,1/24/2026 14:47,1cdd4c35c75321b426ba22cd07e54a3f4292cce3
Unknown,prgb_post014,4,6,: ان کا چھترول کرنے کی ضرورت ھے جو علاقے کے لئے problem پیدا کرتے ھیں تو۔,e54be4d85e3d197d5d3599acb43bc89c7ab2922e,0,8w,1/24/2026 14:47,1cdd4c35c75321b426ba22cd07e54a3f4292cce3
Unknown,prgb_post014,4,7,mey Tum jaisay deebdaar logon pe lanat bechtaa Hoon jho khojoon ki companies ko deen ka juz Samaj ke follow kartay hain. ....tumhari auqat ka iss post sey pata chal raha hay...jab maloomat mukamal na ho tou baknay ki zaroorat nahi...IPS ki Jo harkatay hain aadey sey ziyada log iss ke khilaf hain magar Khojoon ke dalal Issy ibadat samajh ke bhonktay rehtay hain ....Kuch sharam karo...m,7a9cb86e36ad7e32f5ef0cabd7063bb9f26dc429,0,8w,1/24/2026 14:47,e54be4d85e3d197d5d3599acb43bc89c7ab2922e
Unknown,prgb_post014,4,8,woh agent ha ya nahee apbata Tum 100 % agent ho khojoon ke /////,7a9cb86e36ad7e32f5ef0cabd7063bb9f26dc429,0,8w,1/24/2026 14:47,e54be4d85e3d197d5d3599acb43bc89c7ab2922e
Unknown,prgb_post014,4,9,ظفر بیگ گلوی، آپ کے معلومات اور منطق دیکھیں آپ کے نظر میں IPS ایک مقدس ادارہ ہے۔ حالانکہ یہ ایک ملٹی نیشنل کمپنی ہے جو سور کے گوشت سے لے پلاسٹک، ریٰیل اسٹیٹ اور بجلی کے کارخانے اور کاروبار کرتی ہے۔ پھر اس بڑی کمپنی میں جرمن، فرانس، برطانیہ، ناروے اور امریکہ کے کمپنیوں کے 49 فیصدی شیرز ہیں۔ مگر آپ کہتے ہیں جو IPS کے خلاف بات کرے گا وہ یقینا بے دین ہوگا۔ کیا آپ کے akdn جینوا میں کام کرنے والے بڑے افیسرز سارے آپ کے دین کے پیروکار ہیں یا کچھ دوسرے مذاہب یا بے دین افراد بھی ہیں۔ سوشل میڈیا کے قارین کو معلومات تو دے دیں۔,5bfd1150948bbec6f319cd7ca87b2f25437ee209,6,8w,1/24/2026 14:47,
Unknown,prgb_post014,4,10,خوجوں کے زیر قیادت چلنے والے کاروباری اداروں سے سوال کرنا بے دین ہوگئے کمال کے لوگ ہے کہاں کہاں سے ایسے نگینے صفت لوگ نمودار ہوتے ہیں,d5abcf5f130af7930fead6ba6d73dd5ec14fe74b,0,8w,1/24/2026 14:47,e54be4d85e3d197d5d3599acb43bc89c7ab2922e
Unknown,prgb_post014,5,0,Jalnay walay ka munh kala,47a46951227f61a4bd999c42d6c988e4cb499819,10,8w,1/24/2026 14:47,
Unknown,prgb_post014,5,1,juuuu,a20eb2c4eab944fd77a66c5502106593700c1b4d,0,8w,1/24/2026 14:47,47a46951227f61a4bd999c42d6c988e4cb499819
Unknown,prgb_post014,6,0,jo log is MoU Kay mokhalif thay in ka moun kala,fb8b976da7b4540a191bdae4c20244b703e99b1f,6,8w,1/24/2026 14:47,
Unknown,prgb_post014,6,1,juuuu,a20eb2c4eab944fd77a66c5502106593700c1b4d,0,8w,1/24/2026 14:47,fb8b976da7b4540a191bdae4c20244b703e99b1f
Unknown,prgb_post014,6,2,"ye hy sarkari ki zimedari, lekn GB may kaha hy koi sarkar. Saray thekedar bethy hue hy. Government k intizar may Naslay andhery ma marty marty chali gyi, ab nawabadiyati yad aya.",355f0bdf69ad699370b1c2933e690510eed96b7f,0,8w,1/24/2026 14:47,fb8b976da7b4540a191bdae4c20244b703e99b1fagrchi
Unknown,prgb_post014,6,3,"marhaba Chacha , Juu gor , shuwa sena ,oskilatay thu k ka Sen",9e8b44d9451d2d4a8ffd2fff48519a59b5fbe458,0,8w,1/24/2026 14:47,fb8b976da7b4540a191bdae4c20244b703e99b1f
Unknown,prgb_post014,6,4,"hamay government ka hath bitana chahiye nana jii, AKDN INGOs ya NGOs banay isi liye ha.",fb8b976da7b4540a191bdae4c20244b703e99b1f,0,8w,1/24/2026 14:47,355f0bdf69ad699370b1c2933e690510eed96b7f
Unknown,prgb_post014,6,5,umarat barkat kako Salman,1cdd4c35c75321b426ba22cd07e54a3f4292cce3,0,8w,1/24/2026 14:47,fb8b976da7b4540a191bdae4c20244b703e99b1f
Unknown,prgb_post014,6,6,is bandy ko GB CM seat Dana Chaya,1cdd4c35c75321b426ba22cd07e54a3f4292cce3,0,8w,1/24/2026 14:47,fb8b976da7b4540a191bdae4c20244b703e99b1f
Unknown,prgb_post014,7,0,"I have also reservation but directly we have not concerned,but being Hunzai We support hunza.",f78d6f2207a79868424f35b40e91d52043eb275a,0,8w,1/24/2026 14:47,
Unknown,prgb_post014,8,0,Agreed with the comments of Ameer Hayat shb. Some people are crying now who have enjoyed earlier in these organisations,a692f73668f5e563b65ae62539372b2d9883d409,0,8w,1/24/2026 14:47,
Unknown,prgb_post014,9,0,Pehlay apai Ahmadabad ki tanzeem k paisai lota doo...baqi batain baad main,ea5cf5cfb68ef16302a65e12bea342256fa7b065,3,8w,1/24/2026 14:47,
Unknown,prgb_post014,10,0,Hunza ko maashi Tor pr lootnay ka intezaam aj mukammal ho gya.. Mubarak ho...,a94997d87ec9b7d47c4f9b9a826c7a4b302130a9,3,8w,1/24/2026 14:47,
Unknown,prgb_post014,10,1,9 rupee pr unit ... Toba... Starting he 9 rupee Baad ka pata nhi 9 ka 18 b ho skta hay...,a94997d87ec9b7d47c4f9b9a826c7a4b302130a9,0,8w,1/24/2026 14:47,
Unknown,prgb_post014,11,0,Ya Banda pagal hey ya ehmaq estarha Ki bat usko acha lagta hey Jo khud be kuch Karin face book pey bhonktey key alaea kuch Nahi karty,1e63324b448fa0505c7b5cfb1a1843efe58dac41,2,8w,1/24/2026 14:47,
Unknown,prgb_post014,11,1,ہنزہ کے لیے دوچار اس طرح کے پاگل ہونگے تب ہنزہ کی تقدیر بدلے گا ورانہ تازوں کے چکر میں سارا ہنزہ فروخت ہوجائے گا,d5abcf5f130af7930fead6ba6d73dd5ec14fe74b,0,8w,1/24/2026 14:47,1e63324b448fa0505c7b5cfb1a1843efe58dac41
Unknown,prgb_post014,11,2,شکریہ جناب پاگل اور احمق کا لقب سے نوازنے کے لیے۔ آپ یہ بتایے کہ آپ کو میری کس بات سے زیادہ پریشانی لاحق ہوگیی ہے۔ کیا آپ میرے دلایل، حقایق اور شواہد کو جھٹلا سکتے ہیں۔ کیا آپ نے اس معاہدے کو پڑھا ہے۔ اگر معاہدہ نہیں پڑھا ہے۔ معلومات آپ کے پاس نہیں ہیں تو خاموش ہی رہتے۔ یا مجھ سے معاہدے کی کاپی مانگ لیتے۔,5bfd1150948bbec6f319cd7ca87b2f25437ee209,0,8w,1/24/2026 14:47,1e63324b448fa0505c7b5cfb1a1843efe58dac41
Unknown,prgb_post014,11,3,....Bhai iss Majeed ki photos daikh ke tou nahee lagta ke ye mentally stable hay....ignore kar.....,7a9cb86e36ad7e32f5ef0cabd7063bb9f26dc429,0,8w,1/24/2026 14:47,d5abcf5f130af7930fead6ba6d73dd5ec14fe74b
Unknown,prgb_post014,12,0,Hunza Ka SAB sai bada dalal hai ya tehreer wala,ea2717eb9eb4dc4ac29ab1a29bcdbc33a2adb878,3,8w,1/24/2026 14:47,
Unknown,prgb_post014,13,0,Kash ap us idaray may hotay tou aj ya batain nahe hoti. Ab ap nahe hain tou sub galat??? Hota hai Natural hai dard Takleef or bahot kuch!!!,6ddc0838ef6311555a8017df0987e00083c3396a,0,8w,1/24/2026 14:47,
Unknown,prgb_post014,13,1,you are working as a guest services officer in Serena ...now I understand what is keeping you to talk nonsense !,7a9cb86e36ad7e32f5ef0cabd7063bb9f26dc429,0,8w,1/24/2026 14:47,6ddc0838ef6311555a8017df0987e00083c3396a
Unknown,prgb_post014,13,2,I was working with Serena like sahib was working with AKCSP for various years!,6ddc0838ef6311555a8017df0987e00083c3396a,0,8w,1/24/2026 14:47,7a9cb86e36ad7e32f5ef0cabd7063bb9f26dc429
Unknown,prgb_post014,13,3,"but there is stark difference in what you did (earning money for Khojas and shareholders of IPS with distruction of economy vs what he managed to do -Ciqam Project, women empowerment and environmental protection ) ...you worked to earn money....he worked to bring projects ....is that simply understandable to you ???",7a9cb86e36ad7e32f5ef0cabd7063bb9f26dc429,0,8w,1/24/2026 14:47,6ddc0838ef6311555a8017df0987e00083c3396a
Unknown,prgb_post014,13,4,"je je bilkul sahib, mujay us farq ka pata bahot Achay say hai bhaijan. Chalain Empowerment ki agar ap bath kartay hain tou may phir us behas may nahe jana chahta bhaijan. Bahar hal Jo be kahain wo Jo projects ki bath kar rahay hain unka roots be tou same hai bhaijan!!!",6ddc0838ef6311555a8017df0987e00083c3396a,0,8w,1/24/2026 14:47,7a9cb86e36ad7e32f5ef0cabd7063bb9f26dc429
Unknown,prgb_post014,13,5,mean aap keh rahay hain ke AKDN ney kaam ACHA Kya hay tou uska Haq banta hay ke for -profit projects ki thekadari shukroo karain!!!!,7a9cb86e36ad7e32f5ef0cabd7063bb9f26dc429,0,8w,1/24/2026 14:47,6ddc0838ef6311555a8017df0987e00083c3396a
Unknown,prgb_post014,13,6,bhaijan profit ki bath nahe yahn service ki bath hai!!!,6ddc0838ef6311555a8017df0987e00083c3396a,0,8w,1/24/2026 14:47,7a9cb86e36ad7e32f5ef0cabd7063bb9f26dc429
Unknown,prgb_post014,13,7,...ye aap ki sooch hay.....service Kaisa...monopoly ki baat hay....agar ye intay achay hain tou. Concession agreement qun nahee latay awam ke samnay..... government jab AKDN aur Hunzukutz ke ke beech jaghra kaway gaaa phir aap ko yaad aye gaa,7a9cb86e36ad7e32f5ef0cabd7063bb9f26dc429,0,8w,1/24/2026 14:47,6ddc0838ef6311555a8017df0987e00083c3396a
Unknown,prgb_post014,14,0,Hamaray so called think tanks ko q taklef ho rehi !,9e8b44d9451d2d4a8ffd2fff48519a59b5fbe458,2,8w,1/24/2026 14:47,
Unknown,prgb_post014,14,1,جب بل دینا سٹارٹ کرینگے تب رونا نہی,d81be32fce03db24ad4ba4bcef623ab35c175223,0,8w,1/24/2026 14:47,9e8b44d9451d2d4a8ffd2fff48519a59b5fbe458
Unknown,prgb_post014,14,2,"khuda k wali , tumhay NPak bill danay Kay qabil bana raha hai , har shobay may tumhari taraqi hogi, tum ehel o khudmuktar banday banogay. bill danay say masla hai tov chilas may ja k betho charwahon k sath . These so called think tanks are misleading our sada hunzokux awam, afsos hai",9e8b44d9451d2d4a8ffd2fff48519a59b5fbe458,0,8w,1/24/2026 14:47,d81be32fce03db24ad4ba4bcef623ab35c175223
Unknown,prgb_post014,14,3,ap ko mai abi jawab nai dunga ap ko jawab tub dunga Jub npak aye gi aur ap rona dohna strat karo gey,d81be32fce03db24ad4ba4bcef623ab35c175223,0,8w,1/24/2026 14:47,9e8b44d9451d2d4a8ffd2fff48519a59b5fbe458
Unknown,prgb_post014,15,0,HuNza ma IPS any se mukhlefeen ka mu kala hogya,a20eb2c4eab944fd77a66c5502106593700c1b4d,3,8w,1/24/2026 14:47,
Unknown,prgb_post014,16,0,Kia ham qabur umeed lagaye bathen......jaise bi chahiya Roshni chahiya...,34ff6fddd22db7cb98862f28d35904e8a4ed56de,3,8w,1/24/2026 14:47,
Unknown,prgb_post014,16,1,shuwa chga ata kako,70b09626882c1a009820b82511239843200a0338,0,8w,1/24/2026 14:47,34ff6fddd22db7cb98862f28d35904e8a4ed56de
Unknown,prgb_post014,17,0,"Per my knowledge,NPAK has already invested around 30 Million USD to strengthen the energy infrastructure ( Transmission and Distribution System) in Upper lower and central hunza. This upgrade was fairly necessary before moving towards further generation of power. As per my opinion, it is a great initiative since Water & Power department GB miserably failed to accommodate consumers in decades. Nonetheless, consultation with stakeholders should have been done by relevant Govt. authorities before enacting any agreement with NPAK for the sake of confidence building, fairness and transparency.",b13586a6173cb6e3aaf7138f0bdb8ff5d131a40b,0,8w,1/24/2026 14:47,
Unknown,prgb_post014,18,0,Itni lambi kahani likhnay say power production k lye koi advice deytay baig sab..,860c48f7d793792cfa8fed3e0df8af88ee09dfd0,0,8w,1/24/2026 14:47,
Unknown,prgb_post014,19,0,50 saal agy ka sochta ha aur is ki bataonb ko samjdar hi samj sakta ha proud of u,d24c9da75f66bb043b9c54dffb96dc826b1fe734,0,7w,1/24/2026 14:47,5bfd1150948bbec6f319cd7ca87b2f25437ee209
Unknown,prgb_post014,20,0,Shukar hai jaan chord gaye,4dbc2e1f546b7ed303e76cdb5813beabf9c9fc2d,0,8w,1/24/2026 14:47,
Unknown,prgb_post014,21,0,Hum Hunza kai basi hain humin koi itraz nhi 75 salun ma govt 2 ghaty bjli nhi daski hum N-PAK ko khush amadeed khty hain.,34c5ca38c60b0b150e3bef5453792e18a5f1dd6d,0,8w,1/24/2026 14:47,
Unknown,prgb_post014,22,0,We are paying 40 rupees unit,81a0176c5eff09e221c554fee21c85a1b0ee31d5,0,8w,1/24/2026 14:47,
Unknown,prgb_post014,22,1,3 rupees per unit is very dangerous for future of Hunza. i am unable to understand and how come an investor invests in rugges peaks for profits.,c5c93ecdecd0962fdf8ec6acb5ac8182a49422ca,0,8w,1/24/2026 14:47,81a0176c5eff09e221c554fee21c85a1b0ee31d5
Unknown,prgb_post014,23,0,Khar ga bhai hunza wally wassy b ziyda tooon rahty ha agar ya tajurba kamyab howa to or distric b sell hongy nahi howa to hunza waly b tab tak hosh mai aya gy,362f2973831949831af30c2fc702fac8b724702f,0,8w,1/24/2026 14:47,
Unknown,prgb_post014,24,0,"Bhot behtareen iqdaam , tm j say Arastu or sukhraath ki wajay say ajj hunza tareeki ma hai",60cdc2ab39a7e166b9252a7e5220338038b931ad,0,8w,1/24/2026 14:47,
Unknown,prgb_post014,25,0,Munafiq Log.,39f063d5444140cd00d9ee6547b69fb75b68f0a4,0,8w,1/24/2026 14:47,
Unknown,prgb_post014,26,0,Your article is totally propaganda yahi IPS Tajikistan ma or Afghanistan ma electricity de rha ha tou Hunza ma kiya masla ha...? Government ka IPS k saath agreement krna acha fasla ha.,ddcf5f411a3b40938546f9fb1361d4d4ad2072eb,0,8w,1/24/2026 14:47,
Unknown,prgb_post014,27,0,Punjab ma pipes ke bjle ke belat pe awam jalde gaye han ab GB walon ko be ise shkanje ma fansa rhe han hunza ma total 20 mgw ke zrorat ha kia sarkar GB 20 mgwat bjle payda nhe kar sakte ha itne na ahel ha to maqamy NGO ko fanding kare ya maqamy bde bde tanzemon ko bjle bnane ke zemadary de jaye,0c03f6cad52ff5a7c7adf2893bea3c074e48a491,0,8w,1/24/2026 14:47,
Unknown,prgb_post014,28,0,تعجب ہو رہا ہے کہ ہنزہ میں پچھلے 75 سال سے بجلی کا رونا رو رہے ہیں جب ایک مستند ادارہ جن کا دنیا کے کئی ممالک میں بجلی کی ترسیل اور پیداوار کا اچھا خاصا تجربہ ہے اور کامیابی سے دوسرے ملکوں میں وہاں کی حکومتیں وہاں کے لوگ اس ادارے سے مطمئن ہیں اور ان کو بجلی مناسب ریٹ پر مل رہی ہے اور وہ اپنا روزمرہ کا پکاروبار چلا رہے ہیں اور یہی ادارے حکومت وقت گلگت بلتستان کے کابینہ کے مشورے سے ہ ہنزہ ڈسٹرکٹ میں پہلی دفعہ اپنا کام کا اغاز کر چکی ہے جس کی وجہ سے ہمیں امید ہے کہ لوڈ شیڈنگ کے لعنت اور ڈسٹرکٹ ہنزہ میں ترقی کے کام کو روکنے والے لانتیوں سے چھٹکارا مل جائے گا اور بہت جلد خنزہ بذات خود بین الاقوامی ٹورزم کا ایک حب ہے دن دگنی رات چگنی ترقی کرے گا ہم حاجی گلبر صاحب ان کے وزراء و ممبران کا تہ دل سے مشکور ہے کہ جاتے جاتے انہوں نے ہنزہ کے لیے نہایت ہی نیک کام کیا ہے جس کا ہم تہ دل سے مشکور ہیں باقی بڑے بڑے جالی فلاسفار ہنزہ میں ترقی دیکھنا نہیں چاہتے بھلے وہ اسلام اباد میں رہیں یا کہیں اور جلا وطنی اختیار کریں ان کی بلا سے شکریہ,f85b471347f39b4b8cd1f421f68e56bfc3b01138,6,8w,1/24/2026 14:47,
Unknown,prgb_post014,29,0,IPS ka Mukhlefeen sharam se dub Maro HuNza ki tarqi ap ko hazm NAHI Hoti ha,a20eb2c4eab944fd77a66c5502106593700c1b4d,2,8w,1/24/2026 14:47,
Unknown,prgb_post014,30,0,ان جیسوں کی وجہ سے آ ج ھم اندھیرے میں ہیں,d1ef8a1c54a9016b4d73d2a509b55408fdb3eb2d,3,8w,1/24/2026 14:47,
Unknown,prgb_post014,31,0,انگور کھٹے ہیں,1bc7dd5284efc6974cad065094c2a712745add8f,3,8w,1/24/2026 14:47,
Unknown,prgb_post014,31,1,qun ke IPS ke angoor bhee 2 numheri hain...,7a9cb86e36ad7e32f5ef0cabd7063bb9f26dc429,0,8w,1/24/2026 14:47,1bc7dd5284efc6974cad065094c2a712745add8f
Unknown,prgb_post014,32,0,Ab time pa light to milay ge,4dbc2e1f546b7ed303e76cdb5813beabf9c9fc2d,0,8w,1/24/2026 14:47,
Unknown,prgb_post014,33,0,کھسیانی بلی کھمبا نوچے۔۔۔۔۔,52c371092a09cb026a91fb778818f782e9d2969a,2,8w,1/24/2026 14:47,
Unknown,prgb_post014,33,1,ye aap ki aqal sey oper ki batain hain ...aap bili aur chohay ka game agay daik ko gey ...,7a9cb86e36ad7e32f5ef0cabd7063bb9f26dc429,0,8w,1/24/2026 14:47,52c371092a09cb026a91fb778818f782e9d2969a
Unknown,prgb_post014,33,2,"Yes you are right doc, I'm above and beyond khisyani billees.",52c371092a09cb026a91fb778818f782e9d2969a,0,8w,1/24/2026 14:47,7a9cb86e36ad7e32f5ef0cabd7063bb9f26dc429
Unknown,prgb_post014,33,3,......aap ki liye aik jumlaa.... Bili ke khwab ney chichray.....,7a9cb86e36ad7e32f5ef0cabd7063bb9f26dc429,0,8w,1/24/2026 14:47,52c371092a09cb026a91fb778818f782e9d2969a
Unknown,prgb_post014,33,4,"IPS (AKDN) for 30 years, It's time to change, Please grow up now",52c371092a09cb026a91fb778818f782e9d2969a,0,8w,1/24/2026 14:47,7a9cb86e36ad7e32f5ef0cabd7063bb9f26dc429
Unknown,prgb_post014,33,5,...we have already grown up....perhaps like you need to wake up first and then grow up .....this agreement is good only for business mafias in Hunza and utterly disgusting for domestic consumers ....who will remain captive consumers of IPS and NAPAK....,7a9cb86e36ad7e32f5ef0cabd7063bb9f26dc429,0,8w,1/24/2026 14:47,52c371092a09cb026a91fb778818f782e9d2969a
Unknown,prgb_post014,33,6,The agreement has already been signed baby. Long live (AKDN),52c371092a09cb026a91fb778818f782e9d2969a,0,8w,1/24/2026 14:47,7a9cb86e36ad7e32f5ef0cabd7063bb9f26dc429
Unknown,prgb_post014,34,0,یہاں ایک اعلی تعلیم یافتہ لکھاری کے جواب میں کسی پڑھے لکھے شخص نے کوئی مناسب حوالہ دینے کے بجائے زیادہ تر نے جہالت کا مظاہرہ کیا ہے جس کا جواب دینا اپنا وقت برباد کرنے کے برابر ہے.. بہرحال اس سے یہ تو ظاہر ہو رہا ہے کہ سرمایہ داروں نے ہنزہ والوں کو بیوقوف بنایا ہے.. بیوقوفوں کو سمجھ اپنی چاہئے کہ سرمایہ دار نیک کام نہیں کرتے بلکہ پیسے بناتے ہیں۔۔,e8e51d45d796338675bfefa658a4ca82df2b3375,0,8w,1/24/2026 14:47,
Unknown,prgb_post014,35,0,جب احمد آباد کی بجلی التت اور کریم آباد کے لوگ 9 اور 10 روپے پہ خرید سکتے ہیں تو باقی ھنزہ کے لوگ بھی تیار ہے پرایویٹ اداروں سے بجلی لینے کے لیے۔,83d702c119185256f6ba84d47cb12990cabef927,0,8w,1/24/2026 14:47,
Unknown,prgb_post014,36,0,موصوف خود نجکاری کھاتے کا مالک ہے,42528ccde3bd43bb299cbdffc41b775622ac3b2c,5,8w,1/24/2026 14:47,
Unknown,prgb_post014,36,1,sabit karain.....matlab khojoon ki nokri ke liye Kuch bhee bhol doo gey....,7a9cb86e36ad7e32f5ef0cabd7063bb9f26dc429,0,8w,1/24/2026 14:47,42528ccde3bd43bb299cbdffc41b775622ac3b2c
Unknown,prgb_post014,36,2,Sab nay nokri kuch dair pehlay chori hai shaid. Pehlay wo be thay us time koi aisi bath nahe hota thaw. Aj q?,6ddc0838ef6311555a8017df0987e00083c3396a,0,8w,1/24/2026 14:47,
Unknown,prgb_post014,36,3,.....grow up....miss time bhee ghalat ko ghalat kaha aur abh bhee...hum doosroon ki tarah ghulam ibn e ghulam nahee woh bhee khojoon ke...,7a9cb86e36ad7e32f5ef0cabd7063bb9f26dc429,0,8w,1/24/2026 14:47,6ddc0838ef6311555a8017df0987e00083c3396a
Unknown,prgb_post014,36,4,may gulam ibn gulam nahe kehta us time awaz ya uthaya hota!,6ddc0838ef6311555a8017df0987e00083c3396a,0,8w,1/24/2026 14:47,7a9cb86e36ad7e32f5ef0cabd7063bb9f26dc429
Unknown,prgb_post014,36,5,ویسے احمد آباد میں نصب بجلی گھر سے کن نرخوں پہ گھریلو صارفین اور کمرشل صارفین کو بجلی دی جارہی ہے؟؟؟,42528ccde3bd43bb299cbdffc41b775622ac3b2c,0,8w,1/24/2026 14:47,
Unknown,prgb_post014,36,6,".....agar 20 pe bhee Dee ja Rahi ho woh khojoon ka nahee Ahmedabad ke shareholders ka hay...decision makers, consumers and profit/loss within community .....",7a9cb86e36ad7e32f5ef0cabd7063bb9f26dc429,0,8w,1/24/2026 14:47,42528ccde3bd43bb299cbdffc41b775622ac3b2c
Unknown,prgb_post014,36,7,...tou Kya tumhain inform kar ke awaaz uthana thaa?,7a9cb86e36ad7e32f5ef0cabd7063bb9f26dc429,0,8w,1/24/2026 14:47,6ddc0838ef6311555a8017df0987e00083c3396a
Unknown,prgb_post014,36,8,شیئرہولڈرز کو کیا کوئی اسپیشل پیکج مل رہا اُس بجلی گھر سے کیا کیا فائدے حاصلِ کر رہے,42528ccde3bd43bb299cbdffc41b775622ac3b2c,0,8w,1/24/2026 14:47,
Unknown,prgb_post014,36,9,".......shareholders ko faida miay ya nuqsaan.....kam az kam Khojaon ka gand iss mey shamil nahee....project apna, faida nuqsan apna, bijli apni aur rate ka failsa bhee apna.....agar hamara model apna lain tou pura Hunza mil ke NPAK sey behtar company bana ke chal sakta hay.....magar mazhab ke aar mey Hunza ko logoon ko IPs walay choona Laga rahay hain",7a9cb86e36ad7e32f5ef0cabd7063bb9f26dc429,0,8w,1/24/2026 14:47,42528ccde3bd43bb299cbdffc41b775622ac3b2c
Unknown,prgb_post014,37,0,نجکاری کی مخالفت کرنی ہے تو شروعات یونین کونسل التت سے کرنا ہو گا,423747942ce8356a26e93cd4bec88fdfad1f4632,9,8w,1/24/2026 14:47,
Unknown,prgb_post014,37,1,ریاض منگول صاحب، جب ہم علی آباد میں کامریڈ شیرعلی کی بیٹی کی شادی میں ملے تھے تب آپ جرات کرکے اس موضوع پر بات کرتے تو اچھا ہوتا۔ التت یونین کاونسل کو اگر احمدآباد بجلی دے رہی ہے تو احمدآباد نے کسی کی زمین پر قبضہ نہیں کیا ہے۔ لیکن IPS نے التت کی مشترکہ 200 کنال زمین پر قبضہ کیا ہے۔,5bfd1150948bbec6f319cd7ca87b2f25437ee209,0,8w,1/24/2026 14:47,
Unknown,prgb_post014,37,2,آپ ہمارے گھر شادی کی دعوت پہ مہمان کے طور پر بلائے گئے تھے مہمانوں کو غیر ضروری تنگ کرنا ہماری رویات میں شامل نہیں ہے التت کی مشترکہ زمین پہ التت کے عوام کے ہوتے ہوئے کوئی باہر سے آکر کیسے قبضہ کر سکتا ہے؟؟ باقی میں یہاں پہ دوبارہ دہرا رہا ہوں کہ احمد آباد سے جو بجلی التت یونین کونسل کو فراہم کی جا رہی ہے وہ گھریلو صارفین اور کمرشل صارفین کو کن نرخوں پہ فراہم کی جارہی ہے آپ اس کی تفصیلات فراہم کریں,423747942ce8356a26e93cd4bec88fdfad1f4632,0,8w,1/24/2026 14:47,5bfd1150948bbec6f319cd7ca87b2f25437ee209
